,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
203,203,1753620629154772,-54,128,3C:6A:D2:84:AD:40,0,25568,2ae0,0,43455c0,-54.0
204,204,1753620629257198,-54,128,3C:6A:D2:84:AD:40,0,25584,2ae0,0,43455c0,-54.0
205,205,1753620629359532,-54,128,3C:6A:D2:84:AD:40,0,25600,2ae0,0,43455c0,-54.0
206,206,1753620629461481,-54,128,3C:6A:D2:84:AD:40,0,25616,2ae0,0,43455c0,-54.0
207,207,1753620629563641,-54,128,3C:6A:D2:84:AD:40,0,25632,2ae0,0,43455c0,-54.0
208,208,1753620629666728,-53,128,3C:6A:D2:84:AD:40,0,25648,2ae0,0,43455c0,-53.666666666666664
209,209,1753620629769133,-53,128,3C:6A:D2:84:AD:40,0,25664,2ae0,0,43455c0,-53.333333333333336
210,210,1753620629871528,-54,128,3C:6A:D2:84:AD:40,0,25680,2ae0,0,43455c0,-53.333333333333336
211,211,1753620629973966,-52,128,3C:6A:D2:84:AD:40,0,25696,2ae0,0,43455c0,-53.0
212,212,1753620630075684,-54,128,3C:6A:D2:84:AD:40,0,25712,2ae0,0,43455c0,-53.333333333333336
213,213,1753620630178724,-53,128,3C:6A:D2:84:AD:40,0,25728,2ae0,0,43455c0,-53.0
214,214,1753620630281136,-54,128,3C:6A:D2:84:AD:40,0,25744,2ae0,0,43455c0,-53.666666666666664
215,215,1753620630485934,-54,128,3C:6A:D2:84:AD:40,0,25776,2ae0,0,43455c0,-53.666666666666664
216,216,1753620630590418,-54,128,3C:6A:D2:84:AD:40,0,25792,2ae0,0,43455c0,-54.0
217,217,1753620630691029,-54,128,3C:6A:D2:84:AD:40,0,25808,2ae0,0,43455c0,-54.0
218,218,1753620630793103,-54,128,3C:6A:D2:84:AD:40,0,25824,2ae0,0,43455c0,-54.0
219,219,1753620630897612,-55,128,3C:6A:D2:84:AD:40,0,25840,2ae0,0,43455c0,-54.333333333333336
220,220,1753620631100304,-55,128,3C:6A:D2:84:AD:40,0,25872,2ae0,0,43455c0,-54.666666666666664
221,221,1753620631202740,-54,128,3C:6A:D2:84:AD:40,0,25888,2ae0,0,43455c0,-54.666666666666664
222,222,1753620631305457,-55,128,3C:6A:D2:84:AD:40,0,25904,2ae0,0,43455c0,-54.666666666666664
223,223,1753620631407567,-54,128,3C:6A:D2:84:AD:40,0,25920,2ae0,0,43455c0,-54.333333333333336
224,224,1753620631510003,-55,128,3C:6A:D2:84:AD:40,0,25936,2ae0,0,43455c0,-54.666666666666664
225,225,1753620631612373,-54,128,3C:6A:D2:84:AD:40,0,25952,2ae0,0,43455c0,-54.333333333333336
226,226,1753620631638591,-55,8,3C:6A:D2:84:AD:40,0,11056,2ae0,0,43455c0,-54.666666666666664
227,227,1753620631714763,-55,128,3C:6A:D2:84:AD:40,0,25968,2ae0,0,43455c0,-54.666666666666664
228,228,1753620631817268,-54,128,3C:6A:D2:84:AD:40,0,25984,2ae0,0,43455c0,-54.666666666666664
229,229,1753620631905539,-54,8,3C:6A:D2:84:AD:40,0,11072,2ae0,0,43455c0,-54.333333333333336
230,230,1753620631918970,-55,128,3C:6A:D2:84:AD:40,0,26000,2ae0,0,43455c0,-54.333333333333336
231,231,1753620631973164,-54,8,3C:6A:D2:84:AD:40,0,11088,2ae0,0,43455c0,-54.333333333333336
232,232,1753620632024067,-54,128,3C:6A:D2:84:AD:40,0,26016,2ae0,0,43455c0,-54.333333333333336
233,233,1753620632124372,-56,128,3C:6A:D2:84:AD:40,0,26032,2ae0,0,43455c0,-54.666666666666664
234,234,1753620632225914,-55,128,3C:6A:D2:84:AD:40,0,26048,2ae0,0,43455c0,-55.0
235,235,1753620632328644,-55,128,3C:6A:D2:84:AD:40,0,26064,2ae0,0,43455c0,-55.333333333333336
236,236,1753620632430561,-55,128,3C:6A:D2:84:AD:40,0,26080,2ae0,0,43455c0,-55.0
237,237,1753620632534019,-55,128,3C:6A:D2:84:AD:40,0,26096,2ae0,0,43455c0,-55.0
238,238,1753620632636402,-57,128,3C:6A:D2:84:AD:40,0,26112,2ae0,0,43455c0,-55.666666666666664
239,239,1753620632738805,-56,128,3C:6A:D2:84:AD:40,0,26128,2ae0,0,43455c0,-56.0
240,240,1753620632841185,-58,128,3C:6A:D2:84:AD:40,0,26144,2ae0,0,43455c0,-57.0
241,241,1753620632913393,-58,8,3C:6A:D2:84:AD:40,0,11104,2ae0,0,43455c0,-57.333333333333336
