,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
187,187,1750558902644361,-51,128,3C:6A:D2:84:AD:40,0,9168,2ae0,0,43455c0,-51.0
188,188,1750558902660017,-51,8,3C:6A:D2:84:AD:40,0,40560,2ae0,0,43455c0,-51.0
189,189,1750558902661628,-51,8,3C:6A:D2:84:AD:40,0,40576,2ae0,0,43455c0,-51.0
190,190,1750558902712347,-51,8,3C:6A:D2:84:AD:40,0,40592,2ae0,0,43455c0,-51.0
191,191,1750558902746799,-51,128,3C:6A:D2:84:AD:40,0,9184,2ae0,0,43455c0,-51.0
192,192,1750558902760967,-51,8,3C:6A:D2:84:AD:40,0,40608,2ae0,0,43455c0,-51.0
193,193,1750558902812430,-51,8,3C:6A:D2:84:AD:40,0,40624,2ae0,0,43455c0,-51.0
194,194,1750558902849163,-51,128,3C:6A:D2:84:AD:40,0,9200,2ae0,0,43455c0,-51.0
195,195,1750558902861586,-51,8,3C:6A:D2:84:AD:40,0,40640,2ae0,0,43455c0,-51.0
196,196,1750558902912487,-51,8,3C:6A:D2:84:AD:40,0,40656,2ae0,0,43455c0,-51.0
197,197,1750558902951557,-51,128,3C:6A:D2:84:AD:40,0,9216,2ae0,0,43455c0,-51.0
198,198,1750558902962860,-51,8,3C:6A:D2:84:AD:40,0,40672,2ae0,0,43455c0,-51.0
199,199,1750558903011354,-51,8,3C:6A:D2:84:AD:40,0,40688,2ae0,0,43455c0,-51.0
200,200,1750558903053774,-51,128,3C:6A:D2:84:AD:40,0,9232,2ae0,0,43455c0,-51.0
201,201,1750558903061443,-51,8,3C:6A:D2:84:AD:40,0,40704,2ae0,0,43455c0,-51.0
202,202,1750558903111936,-51,8,3C:6A:D2:84:AD:40,0,40720,2ae0,0,43455c0,-51.0
203,203,1750558903156041,-51,128,3C:6A:D2:84:AD:40,0,9248,2ae0,0,43455c0,-51.0
204,204,1750558903259412,-51,128,3C:6A:D2:84:AD:40,0,9264,2ae0,0,43455c0,-51.0
205,205,1750558903361207,-51,128,3C:6A:D2:84:AD:40,0,9280,2ae0,0,43455c0,-51.0
206,206,1750558903463535,-51,128,3C:6A:D2:84:AD:40,0,9296,2ae0,0,43455c0,-51.0
207,207,1750558903565975,-51,128,3C:6A:D2:84:AD:40,0,9312,2ae0,0,43455c0,-51.0
208,208,1750558903668361,-51,128,3C:6A:D2:84:AD:40,0,9328,2ae0,0,43455c0,-51.0
209,209,1750558903771168,-51,128,3C:6A:D2:84:AD:40,0,9344,2ae0,0,43455c0,-51.0
210,210,1750558903873201,-51,128,3C:6A:D2:84:AD:40,0,9360,2ae0,0,43455c0,-51.0
211,211,1750558903975603,-51,128,3C:6A:D2:84:AD:40,0,9376,2ae0,0,43455c0,-51.0
212,212,1750558904077990,-51,128,3C:6A:D2:84:AD:40,0,9392,2ae0,0,43455c0,-51.0
213,213,1750558904180401,-51,128,3C:6A:D2:84:AD:40,0,9408,2ae0,0,43455c0,-51.0
214,214,1750558904281798,-51,128,3C:6A:D2:84:AD:40,0,9424,2ae0,0,43455c0,-51.0
215,215,1750558904385210,-51,128,3C:6A:D2:84:AD:40,0,9440,2ae0,0,43455c0,-51.0
216,216,1750558904487577,-51,128,3C:6A:D2:84:AD:40,0,9456,2ae0,0,43455c0,-51.0
217,217,1750558904589995,-51,128,3C:6A:D2:84:AD:40,0,9472,2ae0,0,43455c0,-51.0
218,218,1750558904692468,-51,128,3C:6A:D2:84:AD:40,0,9488,2ae0,0,43455c0,-51.0
219,219,1750558904794813,-51,128,3C:6A:D2:84:AD:40,0,9504,2ae0,0,43455c0,-51.0
220,220,1750558904897201,-51,128,3C:6A:D2:84:AD:40,0,9520,2ae0,0,43455c0,-51.0
221,221,1750558904999660,-51,128,3C:6A:D2:84:AD:40,0,9536,2ae0,0,43455c0,-51.0
222,222,1750558905102084,-51,128,3C:6A:D2:84:AD:40,0,9552,2ae0,0,43455c0,-51.0
223,223,1750558905204440,-51,128,3C:6A:D2:84:AD:40,0,9568,2ae0,0,43455c0,-51.0
224,224,1750558905306681,-51,128,3C:6A:D2:84:AD:40,0,9584,2ae0,0,43455c0,-51.0
225,225,1750558905409210,-51,128,3C:6A:D2:84:AD:40,0,9600,2ae0,0,43455c0,-51.0
226,226,1750558905511646,-51,128,3C:6A:D2:84:AD:40,0,9616,2ae0,0,43455c0,-51.0
227,227,1750558905614048,-51,128,3C:6A:D2:84:AD:40,0,9632,2ae0,0,43455c0,-51.0
228,228,1750558905716397,-51,128,3C:6A:D2:84:AD:40,0,9648,2ae0,0,43455c0,-51.0
229,229,1750558905818843,-51,128,3C:6A:D2:84:AD:40,0,9664,2ae0,0,43455c0,-51.0
230,230,1750558905921298,-51,128,3C:6A:D2:84:AD:40,0,9680,2ae0,0,43455c0,-51.0
231,231,1750558906023576,-51,128,3C:6A:D2:84:AD:40,0,9696,2ae0,0,43455c0,-51.0
232,232,1750558906124955,-51,128,3C:6A:D2:84:AD:40,0,9712,2ae0,0,43455c0,-51.0
233,233,1750558906228453,-51,128,3C:6A:D2:84:AD:40,0,9728,2ae0,0,43455c0,-51.0
234,234,1750558906329805,-51,128,3C:6A:D2:84:AD:40,0,9744,2ae0,0,43455c0,-51.0
235,235,1750558906433257,-51,128,3C:6A:D2:84:AD:40,0,9760,2ae0,0,43455c0,-51.0
236,236,1750558906537130,-51,128,3C:6A:D2:84:AD:40,0,9776,2ae0,0,43455c0,-51.0
237,237,1750558906638046,-51,128,3C:6A:D2:84:AD:40,0,9792,2ae0,0,43455c0,-51.0
238,238,1750558906740414,-51,128,3C:6A:D2:84:AD:40,0,9808,2ae0,0,43455c0,-51.0
239,239,1750558906842865,-51,128,3C:6A:D2:84:AD:40,0,9824,2ae0,0,43455c0,-51.0
240,240,1750558906945269,-51,128,3C:6A:D2:84:AD:40,0,9840,2ae0,0,43455c0,-51.0
241,241,1750558907047716,-51,128,3C:6A:D2:84:AD:40,0,9856,2ae0,0,43455c0,-51.0
242,242,1750558907149693,-51,128,3C:6A:D2:84:AD:40,0,9872,2ae0,0,43455c0,-51.0
243,243,1750558907251611,-51,128,3C:6A:D2:84:AD:40,0,9888,2ae0,0,43455c0,-51.0
244,244,1750558907354872,-51,128,3C:6A:D2:84:AD:40,0,9904,2ae0,0,43455c0,-51.0
245,245,1750558907444935,-51,8,3C:6A:D2:84:AD:40,0,40736,2ae0,0,43455c0,-51.0
246,246,1750558907457227,-51,128,3C:6A:D2:84:AD:40,0,9920,2ae0,0,43455c0,-51.0
247,247,1750558907559631,-51,128,3C:6A:D2:84:AD:40,0,9936,2ae0,0,43455c0,-51.0
248,248,1750558907661027,-51,128,3C:6A:D2:84:AD:40,0,9952,2ae0,0,43455c0,-51.0
249,249,1750558907764449,-51,128,3C:6A:D2:84:AD:40,0,9968,2ae0,0,43455c0,-51.0
250,250,1750558907866864,-51,128,3C:6A:D2:84:AD:40,0,9984,2ae0,0,43455c0,-51.0
